trial_id,iters,thalamus_threshold,scale_DNF,dopamine,dopamine_0,selected_action,selected_action_0,std_val,std_val_0,std_idx,std_idx_0
571,25,0.4000000000000001,0.7999999999999999,1.5000000000000004,0.10999999999999999,"[(120, 1.3037952221389915), (0, 0.0), (113, 1.6425660986167447), (114, 2.32424977626245), (123, 0.4492165111771356), (120, 1.3187924684795502), (118, 0.9395957389691862), (114, 1.0348686659790718), (114, 0.8150506507125262), (114, 1.7634001656481022), (116, 0.6139082351010311), (121, 1.9125628717860579), (113, 1.0860681281754192), (115, 1.108281375731915), (119, 1.2635743036443008), (118, 0.8330953761235267), (116, 1.5947724316220533), (114, 0.48960054360647015), (110, 0.7688479071304435), (124, 1.3546805587433755), (112, 1.517414821174557), (113, 2.0704793086371804), (115, 0.76780231584963), (116, 1.4232893888205838), (117, 0.5926219729205033)]","[(118, 1.9675355304413347), (114, 0.9395387984022433), (0, 0.0), (126, 1.410494614644511), (120, 0.3603965720232812), (115, 2.018746885631262), (121, 2.155665103794493), (107, 0.45612097723912365), (115, 0.28799960706945554), (118, 0.983365384239892), (114, 0.46744257529733085), (117, 1.2221965282328207), (113, 0.983290395137971), (0, 0.0), (112, 1.6199072533904137), (109, 0.926440716400201), (117, 0.7514204743436931), (113, 2.3104883062210497), (115, 0.9419025230081861), (116, 0.7334274205778877), (117, 1.6051589793378638), (117, 1.7321971854587435), (110, 1.6722043594215048), (109, 2.2001686017158177), (113, 1.650042355256262)]",0.542358053753,0.684528623827,23.0236052781,31.4664011288
572,25,0.4000000000000001,0.8999999999999999,1.5000000000000004,0.10999999999999999,"[(114, 1.9227674442612441), (115, 1.0920082492195338), (117, 1.3427123486567853), (115, 0.9685794703579147), (116, 0.48466130145725234), (113, 2.830577408895901), (118, 0.39569420711595654), (112, 1.7979642585833062), (121, 0.2650878395322049), (113, 1.7852399300595256), (114, 1.0878546522505534), (119, 1.4084218502684744), (113, 2.0289229364983696), (115, 1.1645059153126818), (117, 2.2378481451582317), (112, 1.1892362559997165), (117, 2.594074046741387), (115, 0.1598732903681678), (113, 2.2873799125354712), (115, 1.266840500487581), (112, 0.47886236070706084), (112, 1.2773050222336533), (108, 0.7379163163670114), (121, 1.9987075480080123), (116, 1.6307237013234348)]","[(114, 0.9258669222320638), (121, 1.43058945555483), (111, 0.9869617674019379), (116, 0.8315901300464329), (110, 1.0029169016504669), (115, 1.4838423558592644), (118, 1.653646273869812), (113, 1.219977526695242), (114, 1.068354203987603), (115, 1.2427890380563784), (112, 2.3917297069456667), (118, 0.9592810053756695), (115, 1.696343009007607), (119, 0.8479373839777304), (120, 0.9765186853589947), (116, 0.3556055202185753), (118, 2.5049453067709724), (109, 0.489912832880739), (117, 1.4385632718934622), (113, 2.634212462251644), (115, 1.8567850443736211), (119, 1.9641861300090206), (112, 2.0022790210035146), (119, 0.24606683038291513), (115, 0.9053447721605371)]",0.715820379201,0.62782049504,2.92465382567,3.1225630498
573,25,0.5000000000000001,0.7,1.5000000000000004,0.10999999999999999,"[(116, 0.33697940823759215), (116, 1.0196506005052777), (116, 1.5917675931274393), (0, 0.0), (110, 1.2398158095017942), (118, 2.0434149892917386), (114, 1.5881945852184756), (106, 2.23943281187181), (120, 1.578290758580383), (112, 2.7222870805786967), (121, 1.3665313075733216), (114, 0.8129266932155774), (110, 0.49445297763963747), (115, 1.2492292045978226), (111, 1.9193633791750206), (114, 1.3370290163218914), (121, 2.5153576306214522), (124, 1.0064840856401898), (120, 2.4080644077571747), (115, 2.831617756734203), (115, 1.8270485526900888), (108, 1.5610557401534595), (114, 0.7650959231463048), (124, 2.597040303591166), (122, 2.559691400563236)]","[(113, 1.8903246525007136), (346, 2.04468750605497), (114, 0.6972554824281534), (119, 1.6656958743333001), (0, 0.0), (329, 0.22276897893705255), (120, 1.9038488017404658), (116, 0.9154116014694195), (112, 0.4728746315111613), (121, 1.617482860668089), (6, 0.5694205705539758), (281, 1.4901971445039375), (266, 0.2550772038421298), (113, 0.7032740958410835), (118, 0.726192748871617), (5, 0.7921502978681055), (116, 0.3509309773007056), (104, 0.1175809000627598), (111, 0.2788223653227333), (119, 2.7850098041380282), (114, 1.3575648211998286), (111, 1.227221055785097), (123, 0.783757232137259), (110, 0.7985769755155387), (117, 1.5633026273490405)]",0.766734172767,0.698035447721,23.1404062194,84.7885275258
574,25,0.5000000000000001,0.7999999999999999,1.5000000000000004,0.10999999999999999,"[(112, 1.9986285034194138), (113, 1.627930756014317), (112, 1.594054451179645), (119, 1.4443432414400859), (109, 1.5627507987477367), (115, 0.8337273547433776), (112, 2.2544719877708816), (119, 1.3588338513551284), (118, 1.6400494298128063), (113, 2.1885801917291965), (121, 1.3544065312156508), (115, 3.107303599932613), (116, 0.44436077874877844), (112, 1.851625566180116), (119, 0.7368758629483662), (117, 0.5166813616204006), (113, 0.656814982196931), (117, 2.9079420726039897), (120, 0.9838162567233305), (122, 1.841445301525826), (116, 1.2305819476931126), (115, 2.178627005247184), (114, 0.8637842189151255), (116, 0.9735622456443285), (115, 1.0733769648911509)]","[(0, 0.0), (120, 0.702248259056038), (112, 0.8195836441802222), (112, 1.680353925006563), (118, 0.9372861019578085), (118, 1.04916567122153), (115, 1.278006219734064), (112, 1.4995341581643924), (107, 0.5662504652689495), (110, 1.0751024780282594), (119, 1.8044087239892685), (0, 0.0), (398, 0.60001384697304), (115, 2.2846472275607344), (113, 1.7877839246735407), (119, 2.1559606997576326), (117, 2.1241232028497756), (237, 1.9479651252484973), (0, 0.0), (126, 2.1093435475675206), (123, 1.5051866948717523), (116, 1.022367013705445), (114, 0.4307017620645411), (113, 1.3657548414281429), (112, 1.4914689050330154)]",0.683225118882,0.686328803879,3.1874754901,73.4425925468
575,25,0.5000000000000001,0.8999999999999999,1.5000000000000004,0.10999999999999999,"[(119, 1.631548220387058), (118, 2.0994430813355183), (115, 2.8269141735147216), (117, 1.7392797126409516), (0, 0.0), (111, 0.8815180561292589), (112, 1.4952796279808238), (120, 1.1869604918110734), (112, 1.3573833118259038), (109, 0.9910008245347344), (110, 0.892847477882537), (113, 0.49954677811620374), (121, 0.8485354466516956), (116, 1.8755448340161534), (117, 3.005118630909252), (117, 0.44591448788094484), (115, 1.242279882876477), (114, 1.2051928270985455), (115, 1.1602492561282585), (117, 0.8618119715373638), (121, 1.7068072206178972), (114, 1.7744098591652788), (116, 2.496498594733467), (114, 1.888030628481578), (116, 2.1568851442983648)]","[(117, 0.5568355890084802), (110, 1.7301569442187708), (119, 0.6493251119257379), (111, 0.24921452480248954), (113, 1.2631679728587817), (0, 0.0), (109, 1.1732745173395387), (115, 2.1486481416072034), (122, 0.5372975789606041), (118, 2.761904895624844), (119, 1.6652747118955185), (115, 2.398374703797766), (117, 1.868187246323004), (117, 0.9412099895874065), (115, 0.3120646288586186), (115, 0.2545282780799723), (116, 0.8049811682429292), (118, 1.7413367982624446), (111, 1.0964559589880356), (116, 2.2959950892917957), (114, 0.19189137214530863), (110, 1.6443450616801034), (121, 1.1598898384442593), (114, 2.9327833303118696), (114, 0.12895446379280207)]",0.716228570093,0.848280009801,22.8197808929,22.8243378874
576,25,0.2,0.7,1.5000000000000004,0.11999999999999998,"[(116, 1.7764724506180594), (114, 1.0451799527100611), (115, 1.4021660694359233), (0, 0.0), (114, 0.7260559088442372), (112, 1.6013557468548334), (115, 1.3559223490875796), (118, 1.378266533459813), (116, 2.3195996707456117), (118, 1.6776160977143113), (118, 0.9095650600532968), (0, 0.0), (115, 1.5818018855869582), (115, 0.6772210443161122), (114, 1.4712266856469405), (118, 1.5892099665484023), (115, 1.8148909242530344), (112, 1.7786578631516394), (115, 1.6361419818678444), (118, 0.8167718108601937), (113, 1.1403417921432955), (123, 1.7701765180570574), (112, 0.8927632406999808), (115, 0.968766885813987), (110, 1.0115150747799384)]","[(111, 0.8125685531947572), (112, 1.440639963391419), (110, 1.7151005964487525), (117, 1.0814294087269472), (112, 1.1089336867399144), (115, 1.064396294805256), (119, 0.31642865335770165), (114, 1.5034902038872207), (112, 0.634841853132859), (118, 0.7092446842262621), (120, 1.199035376385112), (112, 0.3956301723775703), (125, 1.641766997068394), (117, 1.4903623767085423), (113, 1.605973493610532), (120, 0.6205901724711831), (120, 1.3061201875295843), (115, 0.8091247842115197), (113, 1.9587197064909014), (119, 1.33518572215426), (117, 0.9236036320003698), (114, 1.3562221592526453), (116, 0.5416140491566556), (115, 1.1979712574437158), (122, 1.4668543015999322)]",0.544761144837,0.429563193509,31.3770361889,3.70858463568
577,25,0.2,0.7999999999999999,1.5000000000000004,0.11999999999999998,"[(122, 1.1862890485142625), (112, 1.585764913119101), (111, 1.45400007730965), (113, 1.3759495970438052), (115, 0.8451665267476902), (114, 0.7884441158576104), (117, 2.1323796421054118), (112, 2.1179598999080973), (120, 0.8168613567472062), (115, 0.9020350974424928), (114, 0.9263334583253674), (116, 1.547242995447302), (116, 1.5373357010753248), (117, 1.7721793772976568), (120, 1.1977211478150078), (114, 1.9452555268851626), (113, 1.6709744546573524), (119, 1.0187414233386327), (110, 1.6347696268269387), (116, 0.8563891703047652), (112, 1.6893457799882892), (113, 1.5828257944489013), (118, 1.3253076918009485), (111, 0.7520515672292412), (116, 1.4625254237952199)]","[(117, 1.1700327717257926), (111, 1.091257135916745), (114, 0.9589998238407388), (109, 0.6826844201334352), (121, 1.6131936133719615), (117, 1.2440059417470455), (112, 0.41121988526448144), (115, 1.023598930088002), (110, 0.5134734409795747), (109, 1.173039444558599), (125, 1.4610844172771165), (119, 1.1606994370455375), (111, 0.8562223035415136), (109, 1.0311605249553415), (113, 1.415979361236399), (115, 0.46780794131069187), (115, 1.3686422268172587), (113, 1.0794624366990042), (120, 1.7595487010555406), (122, 0.9414715233291626), (115, 1.265417459257843), (117, 0.3313657740041495), (119, 0.5718737650913356), (118, 0.9556147996234337), (115, 2.0739457071158944)]",0.411446357788,0.418513500338,3.06568100102,4.21691830606
578,25,0.2,0.8999999999999999,1.5000000000000004,0.11999999999999998,"[(112, 0.3654385653613812), (111, 0.8894370225136031), (117, 1.2277510931098232), (111, 1.085888601698852), (118, 1.8778303792419946), (118, 1.574402755489638), (115, 1.1970253826538393), (113, 0.7676863063641858), (112, 0.6438702360265048), (119, 1.2844271166403094), (115, 1.446783531456542), (118, 1.2603853205478726), (113, 1.2130728358661194), (115, 1.340139191909741), (111, 0.8946638681592491), (118, 2.0436988622911296), (120, 0.7564910104785298), (113, 1.2252983911051814), (120, 0.8004518159055094), (115, 1.8442601325158152), (115, 1.3592300753442483), (114, 0.8661876407076436), (114, 1.593470755166103), (117, 1.3592036264428822), (114, 1.353108703282152)]","[(114, 0.6507051251452937), (112, 1.250622211116244), (113, 1.45892084910499), (114, 0.9803697097681513), (111, 0.7028982133939679), (114, 0.08633217359298018), (116, 0.6749585614807956), (112, 1.5881234075898645), (114, 1.282180414470849), (117, 1.0526117755393143), (110, 0.6239160081764517), (0, 0.0), (113, 1.6068374962562293), (116, 2.0371810024919563), (110, 0.5673492187825242), (115, 0.5008455214959977), (114, 1.395287498038217), (108, 1.5744234382994526), (118, 0.9536704532055087), (111, 0.5435580059859159), (116, 0.7492007281651677), (112, 0.5172806703898615), (115, 2.2898601452853975), (117, 1.3928520980075347), (120, 1.657741427308594)]",0.39540438037,0.568018306992,2.76144889505,22.4704606094
579,25,0.30000000000000004,0.7,1.5000000000000004,0.11999999999999998,"[(117, 1.500225206732247), (114, 1.6073409677873332), (110, 0.39128696821540854), (119, 1.6300270377044799), (116, 0.5221671425075146), (111, 0.42090517077991585), (115, 1.436316908598267), (116, 1.1281738001485213), (109, 1.262535079292307), (115, 2.240686571623426), (0, 0.0), (117, 2.0364048512303907), (118, 0.5563266686179126), (109, 1.830774513219239), (118, 2.1350952837795396), (114, 2.007775625804701), (116, 2.2696225710663414), (118, 2.076033792018975), (117, 1.5750535816751885), (120, 1.5472582450725825), (115, 1.0454242663336788), (112, 1.6948254327288064), (109, 0.4945765841651648), (115, 1.8598463438379638), (119, 0.6986649667732108)]","[(116, 0.6324976327588145), (111, 1.2583356520836355), (118, 1.2708179197561997), (112, 2.099311898543812), (112, 0.8825565691296372), (116, 0.7163116016256318), (104, 0.272917766647984), (111, 1.8101473198557239), (112, 0.5686828821904234), (117, 1.8333467157861962), (107, 0.41066661728946763), (115, 1.8198731530954788), (117, 0.6653313439614077), (114, 0.07301983081218207), (112, 1.4944089287429656), (114, 1.1284554853110562), (118, 0.1590084400655065), (113, 1.2175924563587284), (112, 1.1245487497174222), (119, 0.33308183936389013), (117, 0.550152019935483), (117, 1.0095068853708793), (110, 0.2555093987629665), (112, 2.0735456750420127), (110, 2.329236531369372)]",0.656790705054,0.655652602546,22.7558871504,3.56740802264
580,25,0.30000000000000004,0.7999999999999999,1.5000000000000004,0.11999999999999998,"[(117, 2.1110612228232837), (116, 2.01309810342667), (114, 1.166614219639679), (113, 1.2724668236581236), (115, 1.9263995124926758), (116, 1.942743608546547), (118, 0.908174989964259), (122, 1.1007624744590885), (107, 2.039129487926928), (115, 1.8083748524814531), (113, 1.2257991878066417), (116, 1.527430235242509), (119, 1.3599322381209042), (116, 1.7412161433118518), (116, 1.5687139598675233), (114, 1.248639619223946), (116, 0.8415429700185705), (118, 1.840964300362548), (115, 0.7379213463473472), (122, 1.2991271433520655), (115, 1.2018266856693642), (119, 0.8168649624471267), (114, 0.2627401484080131), (107, 2.6362620613370726), (118, 1.7217775174062588)]","[(114, 2.1858497851155616), (121, 0.34959597047075236), (114, 1.4990586369102203), (117, 1.2516779015587103), (0, 0.0), (112, 0.8694871750211007), (120, 0.8298575351772672), (120, 0.9689858118420269), (113, 0.8492996748834877), (121, 0.660295762860835), (118, 1.7914703368313944), (114, 2.1179059695419777), (124, 1.8618427935530657), (117, 2.2842535838325984), (110, 0.9087792186499347), (119, 0.8558619577292155), (123, 1.1113360046379261), (119, 0.06577393638978399), (107, 0.5952295316850968), (112, 2.127589543990103), (113, 0.33038711359324374), (113, 0.2744714395051121), (116, 1.611080541630069), (114, 0.6366450104610384), (111, 1.1137946892903514)]",0.522927952734,0.670900440797,3.43953485227,23.095488737
581,25,0.30000000000000004,0.8999999999999999,1.5000000000000004,0.11999999999999998,"[(111, 0.3424985728757193), (116, 1.5146011708820215), (115, 1.1686731545745934), (117, 2.2156021650918927), (112, 0.5488388967274473), (116, 2.577139086089928), (114, 0.06163031783767295), (0, 0.0), (116, 1.8861115806517532), (111, 1.90289656860256), (114, 2.245824211897932), (112, 1.3972615384682314), (112, 2.5001476176110784), (118, 0.6310186837047139), (118, 1.2257353481046531), (117, 1.6949892150533965), (112, 2.1641392564112056), (112, 1.6791931203176982), (114, 1.2799919609789865), (112, 1.1945843357154928), (115, 1.9347460455240706), (115, 2.1332120902127296), (116, 1.7001138582577306), (115, 2.6635486812489173), (114, 1.0667992941105553)]","[(116, 1.2283701643462397), (110, 0.3835990213739628), (113, 0.2701519476182938), (113, 0.8483700902615835), (115, 1.1142123508247754), (119, 1.52945599421754), (118, 1.661950619210855), (112, 1.1704283133620832), (115, 0.7603941548879347), (118, 1.8238590421193648), (109, 1.5199389179122555), (115, 0.7031193432390888), (116, 0.1665248729794859), (119, 2.043097053527109), (108, 0.17319068981469632), (117, 1.5705410719465145), (120, 1.366018231192884), (115, 1.8890903478819356), (113, 1.3447277538684124), (112, 1.940616806593207), (116, 2.2784594518568877), (120, 1.4788548768489553), (108, 0.6153884786107494), (114, 2.296290771391651), (115, 1.4613186565587188)]",0.745034185347,0.623065706724,22.5020532396,3.4278856457
582,25,0.4000000000000001,0.7,1.5000000000000004,0.11999999999999998,"[(109, 1.5634139841175125), (113, 0.8386132004769387), (111, 1.4625627333565607), (119, 1.815564290639739), (114, 1.422840679021773), (115, 2.5651048320326515), (123, 1.9362056783878727), (112, 2.4610857875107364), (119, 1.8427780797445696), (116, 1.2746739132168514), (111, 0.9335328082926293), (117, 1.2444776756238878), (113, 1.4411946526140638), (117, 1.4683267594299325), (115, 1.0366563081058597), (112, 2.0770903475129385), (116, 1.0314043785613733), (115, 1.8494102433294748), (124, 1.7596427079938484), (121, 0.9447384127390475), (113, 2.361237971061577), (117, 1.772222485758103), (131, 1.4206701553247212), (0, 0.0), (113, 1.1143390621251212)]","[(122, 1.945253014756926), (107, 0.05175552106137371), (121, 0.6375241306223854), (112, 1.9555231243382913), (117, 1.1805878781666517), (110, 0.8141929720430298), (114, 1.991153162463754), (118, 0.7664574225962304), (108, 0.8424736603904426), (114, 0.15491073298935454), (116, 1.002182356715339), (114, 0.3642154191615643), (110, 0.16297195291325312), (117, 0.9585997296397577), (115, 1.4047462244041162), (114, 1.0559762885308754), (107, 0.9073827929218147), (116, 2.0671708641452393), (116, 0.809470372601325), (0, 0.0), (117, 2.0398606315197942), (117, 1.2007693568860198), (107, 1.0334338260350766), (109, 0.7372439368240146), (112, 1.7195461959143432)]",0.560033209436,0.626772231362,23.2328732618,22.6680391741
583,25,0.4000000000000001,0.7999999999999999,1.5000000000000004,0.11999999999999998,"[(112, 1.3342845024841403), (113, 1.8088560712008726), (107, 1.9019487750934507), (111, 1.4542134106100086), (115, 0.5091908212379939), (119, 1.6954505159867108), (110, 1.347932778887612), (119, 1.4837845790631454), (115, 1.7189225973300863), (115, 0.3888117798818667), (121, 1.9567482471475786), (121, 1.2062590590154156), (113, 1.211414056998706), (117, 1.725992966856879), (110, 1.246645503983126), (114, 2.0636319015253735), (114, 0.982770171685487), (121, 2.3055829246014308), (116, 2.256279189183599), (111, 0.2971047033331024), (117, 1.1410688694471125), (113, 1.5339928187481748), (121, 1.551966719915141), (115, 1.802846473945935), (114, 2.378529364982963)]","[(117, 0.9920312570081329), (121, 1.5326476823214223), (121, 0.6503387608357472), (116, 2.4593448541089766), (0, 0.0), (111, 1.504111620034646), (109, 1.3344833605817439), (115, 1.001278478546677), (116, 0.5930437223420928), (0, 0.0), (120, 1.339059715166775), (0, 0.0), (116, 1.2813031593001771), (115, 1.2589582882226547), (111, 0.22217220799673632), (118, 0.16161854955928712), (107, 1.4775334776989253), (115, 1.2614451265145508), (120, 1.5922351607801668), (117, 0.1698621181320105), (107, 0.7803856934384624), (115, 0.5535399449797912), (115, 2.3413987285237563), (123, 1.2267053972207036), (118, 0.17724097911516226)]",0.542353664374,0.68411814336,3.76807643235,37.7767335803
